10000396268     ;04;3;1;01;         743,80 ;22022020;H      ;20; A31;V014;
10000400496     ;01;3;1;01;         247,00 ;22022020;H      ;00;17D3;V804;
10000416199     ;01;3;1;01;         116,90 ;22022020;H      ;00;17D2;V709;
10000444322     ;01;3;1;01;         158,90 ;22022020;H      ;00;14H2;V709;
10000445897     ;01;3;1;01;         138,00 ;22022020;H      ;00; 1A1;V709;
10000447235     ;01;3;1;01;          33,20 ;22022020;H      ;00;17D2;V113;
10000465568     ;01;3;1;01;          36,00 ;22022020;H      ;00;17D3;V804;
10000476890     ;01;3;1;01;         149,00 ;22022020;H      ;00;17D2;V213;
10000513732     ;01;3;1;01;          75,80 ;22022020;H      ;00;17D2;V113;
10000514731     ;01;3;1;01;          53,60 ;22022020;H      ;00;17D2;V213;
10000524667     ;01;3;1;01;       1.053,20 ;22022020;H      ;00;17D2;V709;
10000549498     ;01;3;1;01;          27,40 ;22022020;H      ;00;17D2;V213;
10000577730     ;01;3;1;01;         156,30 ;22022020;H      ;00;17D2;V213;
10000607861     ;01;3;1;01;          78,60 ;22022020;H      ;00;17D2;V213;
10000629891     ;01;3;1;01;          38,50 ;22022020;H      ;00;17D2;V113;
10000634194     ;01;3;1;01;          35,70 ;22022020;H      ;00;17D2;V113;
10000635939     ;01;3;1;01;         174,40 ;22022020;H      ;00;17D2;V709;
10000651568     ;01;3;1;01;          60,90 ;22022020;H      ;00;17D2;V709;
10000652432     ;01;3;1;01;          21,00 ;22022020;H      ;20;17D2;E101;
10000660462     ;01;3;2;01;          41,50 ;22022020;H      ;00;17D2;V113;
10000669631     ;01;3;1;01;         457,70 ;22022020;H      ;00;17D2;V709;
10000688739     ;01;3;1;01;          16,60 ;22022020;H      ;00;17D2;V113;
10000744917     ;01;3;1;07;          23,30 ;22022020;H      ;00;17D2;V113;
10000745631     ;01;3;1;01;          33,90 ;22022020;H      ;00;14H2;V709;
10000791899     ;01;3;1;01;          95,50 ;22022020;H      ;00;17D2;V113;
10000813268     ;01;3;1;01;         154,90 ;22022020;H      ;00; 1A1;V014;
10000827137     ;01;3;1;01;          12,40 ;22022020;H      ;00; 1A1;V709;
10000835491     ;01;3;1;01;         137,10 ;22022020;H      ;00; 1A1;V087;
10000855517     ;01;3;1;01;          18,20 ;22022020;H      ;00; 1A1;V087;
10000856398     ;01;3;1;01;         245,20 ;22022020;H      ;00; 1A1;V014;
10000856791     ;04;3;1;01;         284,60 ;22022020;H      ;20; A31;V709;
10000874965     ;01;3;1;01;          72,40 ;22022020;H      ;00;17D2;V709;
10000910961     ;01;3;1;01;          43,90 ;22022020;H      ;00; 1A1;V709;
10000954664     ;01;3;1;01;          16,80 ;22022020;H      ;00;17D2;V213;
10000975132     ;01;3;1;01;       1.507,90 ;22022020;H      ;00;17D2;V113;
10000982032     ;01;3;1;01;         287,30 ;22022020;H      ;00;17D2;V709;
10000983431     ;01;3;1;01;         183,00 ;22022020;H      ;00;17D3;V704;
10001093939     ;05;3;1;01;         270,50 ;22022020;H      ;00; 55 ;V113;
10001193632     ;01;3;1;01;          93,70 ;22022020;H      ;00;17D2;V113;
10001344765     ;01;3;1;01;         181,70 ;22022020;H      ;00;17D2;V113;
10001491592     ;01;3;1;01;         329,60 ;22022020;H      ;00;17D2;V113;
10001512892     ;01;3;1;01;         127,50 ;22022020;H      ;00;17D2;E101;
10001661920     ;01;3;1;01;          27,30 ;22022020;H      ;00; 1A1;V709;
10001821995     ;01;3;1;01;         117,90 ;22022020;H      ;00;17D2;0802;
10001963138     ;01;3;1;01;         435,50 ;22022020;H      ;00;17D2;V709;
10001986738     ;01;3;1;01;         107,10 ;22022020;H      ;00;17D2;V113;
10002710136     ;01;3;1;07;         795,60 ;22022020;H      ;00;17D3;V804;
10002746039     ;01;3;1;01;          31,40 ;22022020;H      ;00;17D2;V113;
10010047966     ;01;3;1;01;          11,20 ;22022020;H      ;00;14H2;V709;
10010257491     ;01;3;1;01;          81,00 ;22022020;H      ;00; 1A1;V709;
10010382851     ;01;3;1;01;          11,00 ;22022020;H      ;00; 1A1;V709;
10010501664     ;01;3;1;01;       1.278,00 ;22022020;H      ;00;1742;V709;
10010582639     ;01;3;1;01;          30,10 ;22022020;H      ;00;17D2;V709;
10010666966     ;01;3;1;01;         150,60 ;22022020;H      ;00;17D2;V709;
10010869493     ;01;3;1;01;          39,00 ;22022020;H      ;00;17D2;V113;
